Date,Open,High,Low,Close,Adj Close,Volume
2017-06-01,3086.499512,3303.857422,3086.728516,3254.490479,3254.490479,2234438131
2017-06-02,3249.287109,3355.560791,3204.931396,3355.560791,3355.560791,1775883274
2017-06-03,3362.531982,3481.447266,3267.941895,3391.697998,3391.697998,2042758602
2017-06-04,3435.440186,3486.813965,3307.004883,3390.441162,3390.441162,1829140976
2017-06-05,3391.237305,3620.476563,3387.290771,3620.476563,3620.476563,1845145160
2017-06-06,3625.906982,4040.578613,3625.906982,3849.858643,3849.858643,2809689584
2017-06-07,3858.168213,3858.168213,3646.566162,3691.421143,3691.421143,2050577916
2017-06-08,3675.654053,3801.499756,3609.788818,3793.759521,3793.759521,1732398139
2017-06-09,3796.220215,3908.022949,3765.141113,3803.107422,3803.107422,1816765882
2017-06-10,3808.938721,3974.393311,3699.053711,3969.975830,3969.975830,2719041030
2017-06-11,3962.837646,4035.821045,3825.625732,3980.432861,3980.432861,2358029440
2017-06-12,3973.852783,4028.916992,3365.803711,3539.701416,3539.701416,3419787626
2017-06-13,3568.022949,3697.430420,3519.174316,3597.606201,3597.606201,2358486920
2017-06-14,3597.420654,3685.025391,3194.008545,3318.935303,3318.935303,2246584752
2017-06-15,3309.943848,3354.435059,2939.917236,3266.800781,3266.800781,2685807588
2017-06-16,3273.415039,3357.774170,3162.231689,3326.765869,3326.765869,1578726492
2017-06-17,3320.755859,3546.867432,3282.383545,3508.151855,3508.151855,2026934196
2017-06-18,3507.451904,3516.367920,3324.072021,3367.310547,3367.310547,1557481282
2017-06-19,3368.288330,3529.607910,3368.033447,3424.487061,3424.487061,1913301301
2017-06-20,3426.682129,3666.269043,3425.554932,3612.087646,3612.087646,2460695485
2017-06-21,3595.684570,3680.952148,3545.781006,3583.763672,3583.763672,2167743123
2017-06-22,3586.335693,3600.239502,3519.623779,3579.527832,3579.527832,1452684372
2017-06-23,3582.081787,3668.274414,3580.257080,3642.220947,3642.220947,1275574149
2017-06-24,3633.742188,3659.510498,3427.634766,3461.510498,3461.510498,1304010996
2017-06-25,3459.560059,3559.090820,3385.132080,3433.039551,3433.039551,1539386422
2017-06-26,3434.577881,3467.036865,3148.822021,3285.433350,3285.433350,2204843968
2017-06-27,3285.433350,3365.149902,3076.047363,3365.149902,3365.149902,1964139073
2017-06-28,3365.914795,3394.548340,3265.770020,3357.011230,3357.011230,1543529643
2017-06-29,3347.584717,3367.032471,3271.155518,3299.084717,3299.084717,1234212727
2017-06-30,3298.980713,3317.811768,3213.036621,3216.161133,3216.161133,1115257948
2017-07-01,3231.406738,3260.796143,3136.289795,3156.150635,3156.150635,1011080489
2017-07-02,3158.548828,3261.775391,3104.670654,3252.395508,3252.395508,1042942118
2017-07-03,3242.131592,3369.088379,3222.626465,3330.970459,3330.970459,1252477899
2017-07-04,3326.995117,3417.119629,3324.595703,3364.700928,3364.700928,1274567884
2017-07-05,3366.291992,3397.643066,3285.899170,3371.918945,3371.918945,1220175400
2017-07-06,3379.836914,3396.240967,3339.674072,3385.650146,3385.650146,988943980
2017-07-07,3385.688965,3755.405029,3217.045410,3242.522705,3242.522705,1181076168
2017-07-08,3244.595703,3310.343262,3208.599854,3310.343262,3310.343262,944089021
2017-07-09,3311.978271,3392.929932,3242.656006,3244.254395,3244.254395,679984099
2017-07-10,3253.027100,3276.488281,2992.864990,3059.416260,3059.416260,1432892400
2017-07-11,3076.604980,3117.479248,2960.817871,3018.320801,3018.320801,1716853136
2017-07-12,3011.839355,3086.594727,2934.930420,3058.281250,3058.281250,1424586070
2017-07-13,3063.202148,3089.730225,2979.642578,3000.899170,3000.899170,1063684459
2017-07-14,3004.322998,3008.889893,2760.681641,2824.058594,2824.058594,1115925013
2017-07-15,2819.986816,2821.276367,2516.873535,2527.558350,2527.558350,1256417316
2017-07-16,2518.858643,2603.314697,2330.511475,2439.678467,2439.678467,1495384274
2017-07-17,2443.218262,2831.160889,2443.604736,2828.743652,2828.743652,1525514144
2017-07-18,2835.230225,3014.357666,2742.763672,2929.440918,2929.440918,1910678146
2017-07-19,2934.747070,3030.022705,2856.026611,2864.294434,2864.294434,1568701530
2017-07-20,2859.834229,3653.431641,2859.834229,3549.330811,3549.330811,2833392862
2017-07-21,3575.544922,3574.977295,3286.226807,3344.570801,3344.570801,1867323445
2017-07-22,3345.661377,3588.615967,3331.970947,3523.047607,3523.047607,1475767861
2017-07-23,3520.515137,3550.704102,3327.244385,3421.464111,3421.464111,1344375804
2017-07-24,3424.346191,3471.574951,3382.084961,3444.126221,3444.126221,1083265775
2017-07-25,3447.426514,3457.608887,3101.696045,3222.661133,3222.661133,1826280552
2017-07-26,3224.274658,3266.060791,3062.764893,3148.912354,3148.912354,1166974279
2017-07-27,3160.439941,3379.578125,3147.763672,3350.145020,3350.145020,989457506
2017-07-28,3360.113525,3602.109863,3359.577393,3492.161133,3492.161133,1715740280
2017-07-29,3489.687256,3491.850342,3347.688965,3389.522461,3389.522461,999217007
2017-07-30,3386.961426,3430.783691,3288.077637,3435.721924,3435.721924,879675542
2017-07-31,3443.273438,3605.090088,3394.777344,3596.187744,3596.187744,1076321122
2017-08-01,3591.135010,3648.181885,3358.355469,3410.872559,3410.872559,1662195856
2017-08-02,3422.002686,3472.776611,3348.546875,3407.041016,3407.041016,1376242675
2017-08-03,3405.645996,3539.706787,3378.711426,3525.265137,3525.265137,1011549339
2017-08-04,3528.030273,3665.912842,3451.599609,3661.563232,3661.563232,1267080528
2017-08-05,3663.763184,4159.888672,3634.935059,4112.979492,4112.979492,2460143040
2017-08-06,4118.922363,4164.036133,3989.940674,4063.384277,4063.384277,1397089449
2017-08-07,4061.917725,4317.092285,4020.644775,4282.806152,4282.806152,1878789819
2017-08-08,4271.753906,4411.820313,4237.493652,4333.748047,4333.748047,2221097553
2017-08-09,4334.330566,4339.375000,4127.463867,4243.265625,4243.265625,1864844720
2017-08-10,4242.465820,4399.350098,4219.710449,4305.383789,4305.383789,1929189583
2017-08-11,4295.885254,4662.940918,4293.720703,4626.065918,4626.065918,2561251988
2017-08-12,4626.078125,5005.338379,4579.280762,4922.704590,4922.704590,2812664306
2017-08-13,4916.786621,5332.872070,4888.604004,5162.449707,5162.449707,4003830565
2017-08-14,5153.375488,5505.458008,5056.659180,5505.458008,5505.458008,3135267159
2017-08-15,5507.825684,5669.776367,4983.113770,5331.542969,5331.542969,4153688006
2017-08-16,5355.013184,5529.988281,5090.488770,5525.057617,5525.057617,2868223215
2017-08-17,5534.916992,5662.382324,5368.292969,5493.016113,5493.016113,3237915654
2017-08-18,5483.695313,5529.525391,5050.168457,5232.812012,5232.812012,3699788768
2017-08-19,5204.048340,5336.748047,4993.760742,5274.416504,5274.416504,3742688854
2017-08-20,5268.895020,5277.673828,5118.687988,5144.729004,5144.729004,2655356502
2017-08-21,5148.278320,5173.407227,5008.883789,5026.585449,5026.585449,3518198070
2017-08-22,5022.327637,5186.135254,4614.537598,5151.073242,5151.073242,4728638127
2017-08-23,5136.614258,5356.324219,5135.533691,5206.006348,5206.006348,2971754160
2017-08-24,5188.550293,5477.489746,5180.171875,5423.118164,5423.118164,2549429045
2017-08-25,5420.791016,5557.149414,5388.495117,5453.133789,5453.133789,2155469838
2017-08-26,5453.707520,5462.713379,5325.799316,5429.183594,5429.183594,1885582294
2017-08-27,5420.077637,5509.254395,5385.387695,5467.204590,5467.204590,1917827564
2017-08-28,5469.163086,5512.399414,5270.661133,5483.584473,5483.584473,2451513756
2017-08-29,5491.779297,5786.726074,5422.753906,5729.270020,5729.270020,3110583296
2017-08-30,5718.434082,5783.612793,5600.888184,5765.517090,5765.517090,2447310745
2017-08-31,5753.254395,5913.431641,5743.617188,5865.127441,5865.127441,2425327770
2017-09-01,5863.094238,6061.200195,5834.126465,6061.200195,6061.200195,3220260041
2017-09-02,6072.859375,6164.074707,5537.388672,5673.096191,5673.096191,3372731341
2017-09-03,5681.149414,5840.745117,5473.394043,5672.329590,5672.329590,2392709283
2017-09-04,5683.060547,5682.142090,5098.935059,5258.955078,5258.955078,3708471522
2017-09-05,5248.999023,5475.466797,4954.458008,5413.329590,5413.329590,3337118994
2017-09-06,5413.403809,5639.970703,5413.841797,5624.576660,5624.576660,2657564467
2017-09-07,5614.812988,5653.080566,5484.363281,5569.534668,5569.534668,2233465935
2017-09-08,5575.927734,5644.004883,4952.973633,5139.622559,5139.622559,3282661842
2017-09-09,5140.911133,5236.939453,5000.289063,5136.353516,5136.353516,1684823961
2017-09-10,5140.339844,5159.907715,4802.094238,5009.784180,5009.784180,2040262317
2017-09-11,5009.213379,5173.667480,4983.640625,5038.465820,5038.465820,1885615222
2017-09-12,5047.679688,5253.116211,4974.980957,5028.848145,5028.848145,2269878880
2017-09-13,5030.272461,5032.338379,4618.775391,4724.335449,4724.335449,2700577991
2017-09-14,4715.550293,4770.586426,3835.724609,3837.365723,3837.365723,3303847872
2017-09-15,3851.170654,4549.955566,3580.732666,4433.045410,4433.045410,5055252773
2017-09-16,4433.325684,4641.833496,4250.569824,4417.836426,4417.836426,2216084080
2017-09-17,4394.973633,4466.304199,4199.201172,4370.755371,4370.755371,1511639026
2017-09-18,4380.770996,5009.702148,4381.129883,4992.065430,4992.065430,2386261860
2017-09-19,5002.614258,5025.471191,4759.871094,4825.357910,4825.357910,1922757051
2017-09-20,4814.772949,4942.483887,4738.063965,4820.723633,4820.723633,1498109006
2017-09-21,4815.194336,4833.645508,4454.882813,4473.441406,4473.441406,1738943439
2017-09-22,4469.720703,4619.289551,4372.263184,4477.742188,4477.742188,1473583780
2017-09-23,4476.780273,4710.231445,4433.195801,4677.166992,4677.166992,1144642976
2017-09-24,4681.791504,4681.791504,4522.387695,4546.834473,4546.834473,948191289
2017-09-25,4545.278809,4884.483887,4546.015137,4854.585449,4854.585449,1699210724
2017-09-26,4857.479004,4918.296387,4789.000977,4810.944824,4810.944824,1290062680
2017-09-27,4811.673828,5254.984375,4802.025879,5243.276367,5243.276367,2105563616
2017-09-28,5238.857422,5341.435059,5119.453613,5190.024414,5190.024414,2128756224
2017-09-29,5186.158203,5251.850098,5020.837402,5188.850098,5188.850098,1703891100
2017-09-30,5192.639160,5432.347168,5186.095703,5407.768066,5407.768066,1504965660
2017-10-01,5410.684570,5491.904297,5321.891113,5491.904297,5491.904297,1506758751
2017-10-02,5482.014648,5596.280762,5474.451660,5519.145508,5519.145508,1792096501
2017-10-03,5518.069336,5551.668945,5325.316406,5390.805664,5390.805664,1608221732
2017-10-04,5393.165527,5427.766113,5253.340820,5276.549316,5276.549316,1393282312
2017-10-05,5277.198242,5483.402344,5191.320801,5440.378906,5440.378906,1460228693
2017-10-06,5435.413574,5552.334961,5427.449707,5474.439453,5474.439453,1340099810
2017-10-07,5472.610840,5565.959473,5412.114746,5544.679688,5544.679688,1135927320
2017-10-08,5548.161621,5794.972656,5518.064453,5780.158691,5780.158691,1647198759
2017-10-09,5785.223633,6119.365723,5724.938965,5990.793945,5990.793945,2471556156
2017-10-10,5996.054199,6155.173340,5961.616699,5981.791504,5981.791504,1997862386
2017-10-11,5990.873047,6075.104492,5942.388184,6008.484863,6008.484863,1521616292
2017-10-12,6012.344238,6795.564941,6003.390137,6795.564941,6795.564941,3482812776
2017-10-13,6817.086426,7279.933594,6777.033691,7036.423828,7036.423828,4504888160
2017-10-14,7031.837891,7273.774414,6967.183594,7266.410156,7266.410156,2079611400
2017-10-15,7271.605957,7292.189941,6826.347656,7085.812988,7085.812988,2465900236
2017-10-16,7097.518555,7231.262207,6925.272461,7168.438477,7168.438477,2514103660
2017-10-17,7188.458496,7268.998535,6857.318359,7002.963379,7002.963379,2275687461
2017-10-18,7000.852051,7000.291504,6440.845215,6968.235840,6968.235840,2990449988
2017-10-19,6959.573730,7170.672363,6890.594727,7122.520508,7122.520508,2221579798
2017-10-20,7122.008789,7642.404785,7033.474609,7586.450195,7586.450195,2971290599
2017-10-21,7567.949219,7817.938477,7527.917969,7611.879395,7611.879395,2785360079
2017-10-22,7618.265137,7668.239746,7309.933105,7592.840332,7592.840332,2571161951
2017-10-23,7589.782227,7666.786621,7252.721191,7495.924316,7495.924316,3035925922
2017-10-24,7502.497070,7498.936035,6975.447754,7002.805664,7002.805664,3466405429
2017-10-25,7000.220703,7364.967285,6843.971680,7356.423340,7356.423340,2516173547
2017-10-26,7352.777832,7650.303711,7314.007813,7584.754395,7584.754395,2447023880
2017-10-27,7578.216309,7702.866211,7364.397949,7401.286133,7401.286133,2189479500
2017-10-28,7410.145508,7523.964844,7283.870117,7365.681152,7365.681152,1797438776
2017-10-29,7367.409668,8020.445801,7329.179688,7895.389648,7895.389648,3668148320
2017-10-30,7845.352539,7966.374512,7764.908691,7860.565430,7860.565430,2272250751
2017-10-31,7862.476074,8341.678711,7834.234375,8339.061523,8339.061523,2979831055
2017-11-01,8303.699219,8711.558594,8224.276367,8711.558594,8711.558594,3694963101
2017-11-02,8725.023438,9464.808594,8693.742188,9065.434570,9065.434570,5960083546
2017-11-03,9076.999023,9569.104492,8968.665039,9195.660156,9195.660156,4299267510
2017-11-04,9140.443359,9559.390625,8970.506836,9415.340820,9415.340820,3168832122
2017-11-05,9446.686523,9718.380859,9355.683594,9449.632813,9449.632813,3036689180
2017-11-06,9444.288086,9497.080078,8916.801758,8928.736328,8928.736328,3956469538
2017-11-07,8929.169922,9222.595703,8929.169922,9114.799805,9114.799805,2967944694
2017-11-08,9110.972656,9887.717773,9081.757813,9490.963867,9490.963867,5855379141
2017-11-09,9474.601563,9478.325195,9013.958984,9054.487305,9054.487305,4089271855
2017-11-10,9092.703125,9264.303711,8160.020020,8392.463867,8392.463867,6604581642
2017-11-11,8393.059570,8715.841797,7867.571777,8062.072754,8062.072754,6224697351
2017-11-12,7983.260254,8401.225586,6998.656250,7551.233398,7551.233398,11367772743
2017-11-13,7536.232910,8651.573242,7416.404297,8354.822266,8354.822266,7977501423
2017-11-14,8357.357422,8617.231445,8208.361328,8449.300781,8449.300781,4070880183
2017-11-15,8448.040039,9369.445313,8448.040039,9339.750000,9339.750000,5363263659
2017-11-16,9349.581055,10160.799805,9158.751953,10042.702148,10042.702148,6536956533
2017-11-17,10019.583984,10201.849609,9638.876953,9835.900391,9835.900391,5935065773
2017-11-18,9820.870117,10060.458984,9522.602539,9939.452148,9939.452148,4678967741
2017-11-19,9908.677734,10342.898438,9816.902344,10281.082031,10281.082031,4028924994
2017-11-20,10284.381836,10679.518555,10164.846680,10506.659180,10506.659180,4469402202
2017-11-21,10513.194336,10655.394531,9939.374023,10308.613281,10308.613281,5463363472
2017-11-22,10317.158203,10587.041992,10311.568359,10484.484375,10484.484375,4615673301
2017-11-23,10457.591797,10503.732422,10215.668945,10215.668945,10215.668945,5369358622
2017-11-24,10260.464844,10657.793945,10095.304688,10489.615234,10489.615234,6428987673
2017-11-25,10474.389648,11172.379883,10410.132813,11172.379883,11172.379883,5518324095
2017-11-26,11169.991211,12101.739258,11152.897461,11862.861328,11862.861328,6961652290
2017-11-27,11891.047852,12526.250000,11890.112305,12526.250000,12526.250000,7212505901
2017-11-28,12532.731445,12953.808594,12459.542969,12886.328125,12886.328125,8133473261
2017-11-29,12910.157227,14815.983398,12336.364258,12719.719727,12719.719727,14880947111
2017-11-30,12743.104492,13921.409180,11871.564453,13193.156250,13193.156250,10714141280
2017-12-01,13148.034180,14222.626953,12484.770508,13913.767578,13913.767578,8598961062
2017-12-02,13917.190430,14350.618164,13824.394531,14039.269531,14039.269531,6514076572
2017-12-03,14049.539063,15058.177734,13790.395508,14399.713867,14399.713867,8403787522
2017-12-04,14389.794922,14777.833008,14035.099609,14777.833008,14777.833008,7774055974
2017-12-05,14813.961914,15209.651367,14692.583984,15128.250977,15128.250977,8753532773
2017-12-06,15136.756836,18376.640625,15136.756836,18273.111328,18273.111328,16182345221
2017-12-07,18240.634766,23011.853516,17996.154297,23011.853516,23011.853516,23077419303
2017-12-08,22887.408203,23589.625000,18421.482422,21276.767578,21276.767578,27140736285
2017-12-09,21217.570313,21551.050781,17559.939453,19490.326172,19490.326172,17863500453
2017-12-10,19477.742188,20353.755859,16984.277344,19875.644531,19875.644531,17275223759
2017-12-11,19839.636719,22508.865234,19809.031250,21767.175781,21767.175781,15620192321
2017-12-12,21745.328125,22902.958984,21291.191406,22410.136719,22410.136719,18792169264
2017-12-13,22519.000000,22698.355469,20630.261719,21028.748047,21028.748047,16631195163
2017-12-14,20998.501953,21924.500000,20727.664063,21191.982422,21191.982422,17626805314
2017-12-15,21239.705078,23188.230469,21228.083984,22767.533203,22767.533203,18399797506
2017-12-16,22836.195313,25351.732422,22521.173828,25069.757813,25069.757813,16381863233
2017-12-17,25041.984375,25830.435547,24417.769531,24641.867188,24641.867188,17141215958
2017-12-18,24597.580078,24936.289063,23620.373047,24590.417969,24590.417969,19091016462
2017-12-19,24595.693359,24672.240234,22243.804688,22887.500000,22887.500000,21751668544
2017-12-20,22866.386719,23038.914063,20632.511719,21316.062500,21316.062500,28400344807
2017-12-21,21338.886719,22527.060547,19518.982422,20123.414063,20123.414063,21032238196
2017-12-22,20244.513672,20308.703125,15120.207031,17596.816406,17596.816406,28240295112
2017-12-23,17745.537109,19850.390625,17593.000000,18700.322266,18700.322266,16648009363
2017-12-24,18584.552734,18607.197266,16217.624023,17715.009766,17715.009766,14721122545
2017-12-25,17804.185547,18562.296875,17113.726563,17836.224609,17836.224609,13561232398
2017-12-26,17848.939453,20892.554688,17844.761719,20425.816406,20425.816406,17069470613
2017-12-27,20506.632813,21454.837891,19104.474609,20035.703125,20035.703125,15796814162
2017-12-28,20068.085938,20094.060547,17540.091797,18353.066406,18353.066406,15500811888
2017-12-29,18465.271484,19176.673828,17925.240234,18433.103516,18433.103516,16382171551
2017-12-30,18465.425781,18465.425781,15532.720703,16289.982422,16289.982422,18177034779
2017-12-31,16221.437500,18082.457031,16042.717773,17804.503906,17804.503906,15263823906
2018-01-01,17748.914063,17748.914063,16547.296875,17146.615234,17146.615234,12920601600
2018-01-02,17106.187500,19307.294922,16501.888672,18738.111328,18738.111328,21070042860
2018-01-03,18733.234375,19498.703125,18580.861328,19066.615234,19066.615234,21162424371
2018-01-04,19154.039063,19655.738281,18202.125000,19483.400391,19483.400391,27207216480
2018-01-05,19331.023438,21963.298828,18980.695313,21621.294922,21621.294922,29574635299
2018-01-06,21661.734375,21972.232422,20796.486328,21742.244141,21742.244141,22719261856
2018-01-07,21742.617188,21807.494141,19969.662109,20420.689453,20420.689453,19662734276
2018-01-08,20418.953125,20485.498047,17650.847656,18833.677734,18833.677734,22860856572
2018-01-09,18776.074219,19226.199219,17988.169922,18206.302734,18206.302734,20781683681
2018-01-10,18197.695313,18763.041016,17038.699219,18763.041016,18763.041016,23183353122
2018-01-11,18756.652344,18845.589844,16437.419922,16786.742188,16786.742188,20703999980
2018-01-12,16846.974609,17810.142578,16469.994141,17408.642578,17408.642578,15024209441
2018-01-13,17373.529297,18254.009766,17373.529297,17881.320313,17881.320313,15893234561
2018-01-14,17894.519531,18070.093750,16521.314453,17161.289063,17161.289063,13811896492
2018-01-15,17155.431641,17955.755859,16985.281250,17175.248047,17175.248047,15846694081
2018-01-16,17195.503906,17202.820313,12673.280273,14274.648438,14274.648438,23422075661
2018-01-17,14200.855469,14460.867188,11725.595703,13920.855469,13920.855469,23429032759
2018-01-18,13933.546875,15031.212891,13603.715820,14239.204102,14239.204102,18638813884
2018-01-19,14183.238281,14917.843750,13869.044922,14496.482422,14496.482422,13413685720
2018-01-20,14557.428711,16364.336914,14557.428711,16109.811523,16109.811523,14739143570
2018-01-21,16097.322266,16105.690430,14084.287109,14482.724609,14482.724609,12404071950
2018-01-22,14523.924805,14925.691406,12742.905273,13612.873047,13612.873047,13122224619
2018-01-23,13629.185547,14168.524414,12635.788086,13492.032227,13492.032227,11992680678
2018-01-24,13535.481445,14196.178711,13197.607422,14024.315430,14024.315430,12273146195
2018-01-25,14101.231445,14499.947266,13622.716797,13938.011719,13938.011719,10984097044
2018-01-26,13933.802734,14394.859375,12894.173828,13748.642578,13748.642578,11994647789
2018-01-27,13752.950195,14294.458008,13524.408203,14080.069336,14080.069336,9332730251
2018-01-28,14122.651367,14817.997070,14122.651367,14512.470703,14512.470703,10281798347
2018-01-29,14474.546875,14627.175781,13794.014648,13932.980469,13932.980469,8766217508
2018-01-30,13945.806641,13957.608398,12370.620117,12466.121094,12466.121094,10654800113
2018-01-31,12468.464844,12757.948242,12042.847656,12571.952148,12571.952148,9890627036
2018-02-01,12591.878906,12661.397461,10850.560547,11240.331055,11240.331055,12207237129
2018-02-02,11205.693359,11211.178711,9601.377930,10968.674805,10968.674805,15808082132
2018-02-03,10995.218750,11713.934570,10249.349609,11396.156250,11396.156250,9022353658
2018-02-04,11397.137695,11594.841797,9979.594727,10290.806641,10290.806641,8794544496
2018-02-05,10282.762695,10383.275391,8449.904297,8713.562500,8713.562500,11632611292
2018-02-06,8834.432617,9812.589844,7577.259766,9692.500000,9692.500000,17499750400
2018-02-07,9694.363281,10655.958984,9052.500977,9573.876953,9573.876953,11518449536
2018-02-08,9594.679688,10761.796875,9596.207031,10402.245117,10402.245117,11762885459
2018-02-09,10410.110352,10985.878906,9928.426758,10985.878906,10985.878906,8531232950
2018-02-10,10964.628906,11470.694336,10430.723633,10841.177734,10841.177734,9783779426
2018-02-11,10833.921875,10833.921875,9972.565430,10234.006836,10234.006836,7706612550
2018-02-12,10248.432617,11302.490234,10246.803711,11226.054688,11226.054688,7868098703
2018-02-13,11226.243164,11273.337891,10635.214844,10820.112305,10820.112305,7168752287
2018-02-14,10822.139648,11881.993164,10825.579102,11850.247070,11850.247070,9872246222
2018-02-15,11842.373047,12777.124023,11720.046875,12686.651367,12686.651367,11309144025
2018-02-16,12648.339844,12944.356445,12283.972656,12841.498047,12841.498047,9155221247
2018-02-17,12808.371094,13977.844727,12735.467773,13944.215820,13944.215820,10867672706
2018-02-18,13957.642578,14241.728516,12957.064453,13248.839844,13248.839844,10978978615
2018-02-19,13249.843750,14163.274414,13190.912109,14102.343750,14102.343750,9613320486
2018-02-20,14110.509766,15119.131836,14115.002930,14424.540039,14424.540039,12556080810
2018-02-21,14384.696289,14443.260742,13301.121094,13575.739258,13575.739258,11943840819
2018-02-22,13537.642578,14063.812500,12656.436523,12720.357422,12720.357422,10222157549
2018-02-23,12633.991211,13332.503906,12379.439453,13006.167969,13006.167969,9771892740
2018-02-24,12989.250000,13380.025391,12054.003906,12389.982422,12389.982422,8734578398
2018-02-25,12368.959961,12529.057617,11877.353516,12223.951172,12223.951172,7218137591
2018-02-26,12229.894531,13267.634766,12040.592773,13144.975586,13144.975586,9240791224
2018-02-27,13179.465820,13837.452148,12993.079102,13697.663086,13697.663086,8896508274
2018-02-28,13648.623047,14163.892578,13334.346680,13340.505859,13340.505859,8899131708
2018-03-01,13323.955078,14165.732422,13286.655273,14051.228516,14051.228516,9388801640
2018-03-02,14085.102539,14345.416992,13978.183594,14277.066406,14277.066406,9813795905
2018-03-03,14297.027344,14846.016602,14168.891602,14796.435547,14796.435547,8616116355
2018-03-04,14806.352539,14836.287109,14341.069336,14836.287109,14836.287109,7840643796
2018-03-05,14861.804688,15204.795898,14750.042969,15019.828125,15019.828125,8394871087
2018-03-06,14924.829102,14929.429688,13791.369141,13957.815430,13957.815430,8846293695
2018-03-07,13988.890625,14097.961914,12500.896484,12860.568359,12860.568359,11353702876
2018-03-08,12842.333984,13115.514648,12057.276367,12115.804688,12115.804688,9267181643
2018-03-09,12141.184570,12211.590820,10970.742188,11963.268555,11963.268555,11151808823
2018-03-10,11979.975586,12211.527344,11311.035156,11359.119141,11359.119141,6900953020
2018-03-11,11342.181641,12442.873047,11027.442383,12273.098633,12273.098633,8067539107
2018-03-12,12304.233398,12745.837891,11497.369141,11822.135742,11822.135742,8293238573
2018-03-13,11780.935547,12165.650391,11509.483398,11911.927734,11911.927734,7761521663
2018-03-14,11937.579102,12119.567383,10452.051758,10713.538086,10713.538086,8340726986
2018-03-15,10740.679688,10977.083008,10080.606445,10834.283203,10834.283203,8920297973
2018-03-16,10863.062500,11239.678711,10458.937500,10916.567383,10916.567383,6924856087
2018-03-17,10895.044922,10927.277344,10228.543945,10364.779297,10364.779297,5794715433
2018-03-18,10330.268555,10796.670898,9685.449219,10767.263672,10767.263672,8692691488
2018-03-19,10924.956055,11364.522461,10700.942383,11290.617188,11290.617188,8803021723
2018-03-20,11276.251953,11838.733398,10962.229492,11653.470703,11653.470703,8317404183
2018-03-21,11684.862305,11886.529297,11459.536133,11513.414063,11513.414063,7792011636
2018-03-22,11526.514648,11737.185547,11059.855469,11285.038086,11285.038086,7150241252
2018-03-23,11295.097656,11444.942383,10738.380859,11444.942383,11444.942383,7674265515
2018-03-24,11473.723633,11595.175781,11169.220703,11172.339844,11172.339844,7301103022
2018-03-25,11101.049805,11185.901367,10890.044922,10941.715820,10941.715820,5885548534
2018-03-26,10945.178711,10977.360352,10178.246094,10537.585938,10537.585938,7600246780
2018-03-27,10525.519531,10573.359375,10009.368164,10088.956055,10088.956055,6927186309
2018-03-28,10093.836914,10472.841797,10054.306641,10271.620117,10271.620117,6372939791
2018-03-29,10303.373047,10328.674805,9120.817383,9232.288086,9232.288086,8195808505
2018-03-30,9239.696289,9358.512695,8613.581055,8884.636719,8884.636719,8109694050
2018-03-31,8887.164063,9293.801758,8849.822266,8991.668945,8991.668945,5870986029
2018-04-01,9029.746094,9104.389648,8415.746094,8824.950195,8824.950195,5843689864
2018-04-02,8825.762695,9186.204102,8786.571289,9153.686523,9153.686523,5599671168
2018-04-03,9177.540039,9641.862305,9127.048828,9548.293945,9548.293945,7042916107
2018-04-04,9548.678711,9558.458008,8679.709961,8740.702148,8740.702148,6294880800
2018-04-05,8734.083008,8857.955078,8478.099609,8696.884766,8696.884766,7200283858
2018-04-06,8702.618164,8751.529297,8400.877930,8479.889648,8479.889648,4813229961
2018-04-07,8472.465820,9009.179688,8472.465820,8830.990234,8830.990234,5081312319
2018-04-08,8842.350586,9087.151367,8842.350586,8978.166016,8978.166016,4668990709
2018-04-09,9004.753906,9180.802734,8462.059570,8600.181641,8600.181641,6216435053
2018-04-10,8631.567383,8655.800781,8501.532227,8604.279297,8604.279297,5378965076
2018-04-11,8615.245117,8759.177734,8588.799805,8759.177734,8759.177734,5834855469
2018-04-12,8742.912109,9943.550781,8573.479492,9931.776367,9931.776367,11212078427
2018-04-13,9946.681641,10287.237305,9769.268555,9952.068359,9952.068359,9786325424
2018-04-14,9925.234375,10260.550781,9889.098633,10065.857422,10065.857422,6543278554
2018-04-15,10082.355469,10509.744141,10082.355469,10497.177734,10497.177734,6609618144
2018-04-16,10507.839844,10545.975586,9971.361328,10127.330078,10127.330078,7076867056
2018-04-17,10143.655273,10398.879883,9891.558594,9923.444336,9923.444336,8666124943
2018-04-18,9976.615234,10350.541992,9911.136719,10307.133789,10307.133789,8244664063
2018-04-19,10301.894531,10509.461914,10276.836914,10504.743164,10504.743164,8945555445
2018-04-20,10495.333008,11332.950195,10445.007813,11289.048828,11289.048828,10768716248
2018-04-21,11292.826172,11482.699219,11041.874023,11352.539063,11352.539063,9633459694
2018-04-22,11390.161133,11487.892578,11206.294922,11237.220703,11237.220703,8463730054
2018-04-23,11226.917969,11457.088867,11221.551758,11469.928711,11469.928711,8894021702
2018-04-24,11474.373047,12476.233398,11468.690430,12428.316406,12428.316406,13685950572
2018-04-25,12432.840820,12510.067383,11329.793945,11355.276367,11355.276367,14227375675
2018-04-26,11382.979492,11944.375000,11195.983398,11944.375000,11944.375000,11544213005
2018-04-27,11956.111328,12069.041992,11522.296875,11522.296875,11522.296875,9700740306
2018-04-28,11461.037109,12067.240234,11451.705078,11985.686523,11985.686523,10007405826
